fact_id,poi_id,fact_type,fact_text,language,confidence,display_priority,embedding_ref,updated_at
fct_f8a36d14,poi_7a6df998,etiquette,Footwear is removed before entering the inner area of Pondicherry Lake; socks are advisable in summer.,en-IN,high,3,emb_fact_7a6df998,2026-08-18T10:00:00+05:30
fct_dcd1aa4a,poi_140f82f9,history,Ayurveda Centre was substantially rebuilt in the 18th century; the earlier structure survives only in the foundations.,en-IN,high,4,emb_fact_140f82f9,2026-08-18T10:00:00+05:30
fct_b3835bd7,poi_9f8da737,history,Hot Springs was substantially rebuilt in the 19th century; the earlier structure survives only in the foundations.,en-IN,high,5,emb_fact_9f8da737,2026-08-18T10:00:00+05:30
fct_848c3602,poi_5f6dfb06,architecture,"The carved lintel at Blue Pottery Workshop is the detail most guides point out, and the only part not restored.",en-IN,high,3,emb_fact_5f6dfb06,2026-08-18T10:00:00+05:30
fct_5248b84b,poi_2ddbef11,architecture,"The mirror work at Tea Estate Trail is the detail most guides point out, and the only part not restored.",en-IN,high,1,emb_fact_2ddbef11,2026-08-18T10:00:00+05:30
fct_67a16fa6,poi_4490728b,practical,Allow 240 minutes at Night Food Bazaar. It is busiest between 10:00 and 13:00.,en-IN,medium,2,emb_fact_4490728b,2026-08-18T10:00:00+05:30
fct_74cbf978,poi_64a35db3,practical,Allow 240 minutes at North Beach. It is busiest between 10:00 and 13:00.,en-IN,high,5,emb_fact_64a35db3,2026-08-18T10:00:00+05:30
fct_e15af67e,poi_d68e7f7a,architecture,"The lattice screen at Quiet Bay is the detail most guides point out, and the only part not restored.",en-IN,high,5,emb_fact_d68e7f7a,2026-08-18T10:00:00+05:30
fct_44f581f2,poi_d1bcb16e,etiquette,Footwear is removed before entering the inner area of Riverside Ghats; socks are advisable in summer.,en-IN,high,1,emb_fact_d1bcb16e,2026-08-18T10:00:00+05:30
fct_b15a9513,poi_ec6f466f,trivia,"Riverside Lounge appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,1,emb_fact_ec6f466f,2026-08-18T10:00:00+05:30
fct_4b31ce79,poi_1095ead0,practical,Allow 180 minutes at Thanjavur Viewpoint. It is busiest between 10:00 and 13:00.,en-IN,high,4,emb_fact_1095ead0,2026-08-18T10:00:00+05:30
fct_4ebfa3c0,poi_882527c5,trivia,"Antique Lane appears on the city's earliest surviving tourist map, misspelled.",en-IN,medium,5,emb_fact_882527c5,2026-08-18T10:00:00+05:30
fct_3c8f3c42,poi_b6b1ef8b,history,Antique Lane was substantially rebuilt in the 18th century; the earlier structure survives only in the foundations.,en-IN,medium,5,emb_fact_b6b1ef8b,2026-08-18T10:00:00+05:30
fct_2596eef1,poi_e435c16e,architecture,"The brass door at Hot Springs is the detail most guides point out, and the only part not restored.",en-IN,medium,5,emb_fact_e435c16e,2026-08-18T10:00:00+05:30
fct_50515385,poi_dde08770,history,Riverside Lounge was substantially rebuilt in the 18th century; the earlier structure survives only in the foundations.,en-IN,high,1,emb_fact_dde08770,2026-08-18T10:00:00+05:30
fct_5f71cf54,poi_fca6aef8,architecture,"The lattice screen at Puppet Museum is the detail most guides point out, and the only part not restored.",en-IN,low,4,emb_fact_fca6aef8,2026-08-18T10:00:00+05:30
fct_b9367615,poi_d87edd8a,practical,Allow 75 minutes at Riverside Lounge. It is busiest between 10:00 and 13:00.,en-IN,high,3,emb_fact_d87edd8a,2026-08-18T10:00:00+05:30
fct_c57e222e,poi_6e8951e7,etiquette,Footwear is removed before entering the inner area of Textile Museum; socks are advisable in summer.,en-IN,high,2,emb_fact_6e8951e7,2026-08-18T10:00:00+05:30
fct_d1231338,poi_0fa49039,history,Hot Springs was substantially rebuilt in the 16th century; the earlier structure survives only in the foundations.,en-IN,high,2,emb_fact_0fa49039,2026-08-18T10:00:00+05:30
fct_86e151da,poi_f5f4cb80,trivia,"Hilltop Shrine appears on the city's earliest surviving tourist map, misspelled.",en-IN,medium,2,emb_fact_f5f4cb80,2026-08-18T10:00:00+05:30
fct_cb757c57,poi_90420dc8,architecture,"The lattice screen at Hot Springs is the detail most guides point out, and the only part not restored.",en-IN,medium,4,emb_fact_90420dc8,2026-08-18T10:00:00+05:30
fct_47c9741b,poi_fc2fe936,practical,Allow 75 minutes at Hilltop Shrine. It is busiest between 10:00 and 13:00.,en-IN,high,2,emb_fact_fc2fe936,2026-08-18T10:00:00+05:30
fct_fa86273d,poi_8ea44859,trivia,"Hot Springs appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,2,emb_fact_8ea44859,2026-08-18T10:00:00+05:30
fct_c5be7605,poi_5bfdc682,practical,Allow 180 minutes at Kochi Lake. It is busiest between 10:00 and 13:00.,en-IN,high,5,emb_fact_5bfdc682,2026-08-18T10:00:00+05:30
fct_cd1463eb,poi_77bff953,practical,Allow 90 minutes at Night Food Bazaar. It is busiest between 10:00 and 13:00.,en-IN,high,5,emb_fact_77bff953,2026-08-18T10:00:00+05:30
fct_fed40990,poi_ee4e06ed,history,Kochi Street Food Lane was substantially rebuilt in the 16th century; the earlier structure survives only in the foundations.,en-IN,low,4,emb_fact_ee4e06ed,2026-08-18T10:00:00+05:30
fct_928d41cb,poi_9f3533a8,practical,Allow 90 minutes at Puppet Museum. It is busiest between 10:00 and 13:00.,en-IN,medium,5,emb_fact_9f3533a8,2026-08-18T10:00:00+05:30
fct_87353530,poi_f2cb7eae,architecture,"The brass door at Puppet Museum is the detail most guides point out, and the only part not restored.",en-IN,high,5,emb_fact_f2cb7eae,2026-08-18T10:00:00+05:30
fct_d4b5fed4,poi_9daf754e,etiquette,Footwear is removed before entering the inner area of Night Food Bazaar; socks are advisable in summer.,en-IN,medium,2,emb_fact_9daf754e,2026-08-18T10:00:00+05:30
fct_1754dda5,poi_45d26bf8,trivia,"Tea Estate Trail appears on the city's earliest surviving tourist map, misspelled.",en-IN,low,4,emb_fact_45d26bf8,2026-08-18T10:00:00+05:30
fct_2ebc3de1,poi_fc3e3e6b,etiquette,Footwear is removed before entering the inner area of Quiet Bay; socks are advisable in summer.,en-IN,high,1,emb_fact_fc3e3e6b,2026-08-18T10:00:00+05:30
fct_1a7fe951,poi_4df9bc6d,architecture,"The tile mosaic at Cooking Class at Old Town is the detail most guides point out, and the only part not restored.",en-IN,high,3,emb_fact_4df9bc6d,2026-08-18T10:00:00+05:30
fct_db30cd76,poi_5d8f9902,etiquette,Footwear is removed before entering the inner area of Fishermen's Cove; socks are advisable in summer.,en-IN,high,3,emb_fact_5d8f9902,2026-08-18T10:00:00+05:30
fct_814d10ed,poi_9f8cf411,trivia,"Blue Pottery Workshop appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,2,emb_fact_9f8cf411,2026-08-18T10:00:00+05:30
fct_c7dd4cbb,poi_f180e07b,history,Tea Estate Trail was substantially rebuilt in the 16th century; the earlier structure survives only in the foundations.,en-IN,high,2,emb_fact_f180e07b,2026-08-18T10:00:00+05:30
fct_aeaf943d,poi_49b7b32e,history,Kayaking at Kochi was substantially rebuilt in the 18th century; the earlier structure survives only in the foundations.,en-IN,high,2,emb_fact_49b7b32e,2026-08-18T10:00:00+05:30
fct_f3bd34c6,poi_ac50e745,trivia,"Blue Pottery Workshop appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,2,emb_fact_ac50e745,2026-08-18T10:00:00+05:30
fct_75bb7d99,poi_73ee7f50,trivia,"St Mary's Church, Kochi appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,2,emb_fact_73ee7f50,2026-08-18T10:00:00+05:30
fct_b321455a,poi_f0480ca4,history,Tea Estate Trail was substantially rebuilt in the 16th century; the earlier structure survives only in the foundations.,en-IN,medium,1,emb_fact_f0480ca4,2026-08-18T10:00:00+05:30
fct_2cdee167,poi_e0c06ade,history,Alleppey Lake was substantially rebuilt in the 17th century; the earlier structure survives only in the foundations.,en-IN,high,1,emb_fact_e0c06ade,2026-08-18T10:00:00+05:30
fct_daaa230e,poi_fb2bcabe,history,Sunset Point was substantially rebuilt in the 16th century; the earlier structure survives only in the foundations.,en-IN,high,2,emb_fact_fb2bcabe,2026-08-18T10:00:00+05:30
fct_4f60077e,poi_d668af53,trivia,"Cycling Loop appears on the city's earliest surviving tourist map, misspelled.",en-IN,medium,1,emb_fact_d668af53,2026-08-18T10:00:00+05:30
fct_d146ec3a,poi_7266e8b1,trivia,"Watchtower Terrace appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,1,emb_fact_7266e8b1,2026-08-18T10:00:00+05:30
fct_d77e634d,poi_5b490311,trivia,"Alleppey Bazaar appears on the city's earliest surviving tourist map, misspelled.",en-IN,low,4,emb_fact_5b490311,2026-08-18T10:00:00+05:30
fct_95b267b3,poi_c860207e,history,Alleppey Viewpoint was substantially rebuilt in the 18th century; the earlier structure survives only in the foundations.,en-IN,high,3,emb_fact_c860207e,2026-08-18T10:00:00+05:30
fct_ebcab214,poi_48807df0,trivia,"Alleppey Stepwell appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,3,emb_fact_48807df0,2026-08-18T10:00:00+05:30
fct_80c164c4,poi_a666cab4,trivia,"Alleppey Bazaar appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,2,emb_fact_a666cab4,2026-08-18T10:00:00+05:30
fct_bc7de40d,poi_a34a401d,history,Sunset Point was substantially rebuilt in the 17th century; the earlier structure survives only in the foundations.,en-IN,high,5,emb_fact_a34a401d,2026-08-18T10:00:00+05:30
fct_4da327f4,poi_ddafcd82,practical,Allow 150 minutes at Hilltop Shrine. It is busiest between 10:00 and 13:00.,en-IN,high,4,emb_fact_ddafcd82,2026-08-18T10:00:00+05:30
fct_45fc4786,poi_b87834c8,practical,Allow 75 minutes at Alleppey Bazaar. It is busiest between 10:00 and 13:00.,en-IN,medium,5,emb_fact_b87834c8,2026-08-18T10:00:00+05:30
fct_7d87de80,poi_6b9d7461,trivia,"Backwater Channel appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,2,emb_fact_6b9d7461,2026-08-18T10:00:00+05:30
fct_894ffe2c,poi_ebc96348,etiquette,Footwear is removed before entering the inner area of Zipline Point; socks are advisable in summer.,en-IN,high,1,emb_fact_ebc96348,2026-08-18T10:00:00+05:30
fct_de3d3263,poi_ef77702c,trivia,"Alleppey Bazaar appears on the city's earliest surviving tourist map, misspelled.",en-IN,medium,2,emb_fact_ef77702c,2026-08-18T10:00:00+05:30
fct_8b957c36,poi_a03d90a4,history,Quiet Bay was substantially rebuilt in the 18th century; the earlier structure survives only in the foundations.,en-IN,high,1,emb_fact_a03d90a4,2026-08-18T10:00:00+05:30
fct_b7542ec8,poi_39331eca,etiquette,Footwear is removed before entering the inner area of Quiet Bay; socks are advisable in summer.,en-IN,high,5,emb_fact_39331eca,2026-08-18T10:00:00+05:30
fct_0108a5b6,poi_8d8ccc5b,practical,Allow 45 minutes at Backwater Channel. It is busiest between 10:00 and 13:00.,en-IN,high,5,emb_fact_8d8ccc5b,2026-08-18T10:00:00+05:30
fct_ce93de2e,poi_1c1c550c,practical,Allow 45 minutes at Fishermen's Cove. It is busiest between 10:00 and 13:00.,en-IN,high,3,emb_fact_1c1c550c,2026-08-18T10:00:00+05:30
fct_2e45242c,poi_dd78baa6,history,Watchtower Terrace was substantially rebuilt in the 17th century; the earlier structure survives only in the foundations.,en-IN,medium,1,emb_fact_dd78baa6,2026-08-18T10:00:00+05:30
fct_35154c58,poi_c9a12a62,trivia,"Hot Springs appears on the city's earliest surviving tourist map, misspelled.",en-IN,medium,1,emb_fact_c9a12a62,2026-08-18T10:00:00+05:30
fct_d43ed3c8,poi_6f608f35,architecture,"The step-well geometry at Rock Garden is the detail most guides point out, and the only part not restored.",en-IN,high,2,emb_fact_6f608f35,2026-08-18T10:00:00+05:30
fct_422bed2b,poi_c8da2549,history,Hot Springs was substantially rebuilt in the 17th century; the earlier structure survives only in the foundations.,en-IN,high,4,emb_fact_c8da2549,2026-08-18T10:00:00+05:30
fct_c7164084,poi_eb938fe9,architecture,"The brass door at Lighthouse Beach is the detail most guides point out, and the only part not restored.",en-IN,high,5,emb_fact_eb938fe9,2026-08-18T10:00:00+05:30
fct_ce04547c,poi_d8cb0fe2,history,Quiet Bay was substantially rebuilt in the 19th century; the earlier structure survives only in the foundations.,en-IN,high,5,emb_fact_d8cb0fe2,2026-08-18T10:00:00+05:30
fct_966be898,poi_9c0a82f7,etiquette,Footwear is removed before entering the inner area of Paragliding Launch; socks are advisable in summer.,en-IN,high,4,emb_fact_9c0a82f7,2026-08-18T10:00:00+05:30
fct_02057e68,poi_d85873d4,trivia,"Ridge Lookout appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,3,emb_fact_d85873d4,2026-08-18T10:00:00+05:30
fct_f767887b,poi_ee9f14ca,trivia,"Crocodile Park appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,2,emb_fact_ee9f14ca,2026-08-18T10:00:00+05:30
fct_bd0fc0fa,poi_7e4b1bf1,history,Handloom Cooperative was substantially rebuilt in the 18th century; the earlier structure survives only in the foundations.,en-IN,high,4,emb_fact_7e4b1bf1,2026-08-18T10:00:00+05:30
fct_bce0f664,poi_a1220965,practical,Allow 90 minutes at Sunset Point. It is busiest between 10:00 and 13:00.,en-IN,high,1,emb_fact_a1220965,2026-08-18T10:00:00+05:30
fct_fdbe60b8,poi_63594b52,history,Water Palace was substantially rebuilt in the 19th century; the earlier structure survives only in the foundations.,en-IN,high,3,emb_fact_63594b52,2026-08-18T10:00:00+05:30
fct_8a3b0791,poi_a6ab1a68,etiquette,Footwear is removed before entering the inner area of Quiet Bay; socks are advisable in summer.,en-IN,high,2,emb_fact_a6ab1a68,2026-08-18T10:00:00+05:30
fct_4ed20e9b,poi_87e0c24e,history,Thiruvananthapuram Street Food Lane was substantially rebuilt in the 18th century; the earlier structure survives only in the foundations.,en-IN,high,5,emb_fact_87e0c24e,2026-08-18T10:00:00+05:30
fct_7b09f7e9,poi_0f53485c,trivia,"Textile Museum appears on the city's earliest surviving tourist map, misspelled.",en-IN,medium,4,emb_fact_0f53485c,2026-08-18T10:00:00+05:30
fct_64dad7ec,poi_a1100754,architecture,"The step-well geometry at Ridge Lookout is the detail most guides point out, and the only part not restored.",en-IN,high,4,emb_fact_a1100754,2026-08-18T10:00:00+05:30
fct_6d5c0c5a,poi_bcc733aa,history,North Beach was substantially rebuilt in the 18th century; the earlier structure survives only in the foundations.,en-IN,medium,5,emb_fact_bcc733aa,2026-08-18T10:00:00+05:30
fct_033c15f8,poi_2f03bafe,history,Yoga Shala was substantially rebuilt in the 16th century; the earlier structure survives only in the foundations.,en-IN,high,4,emb_fact_2f03bafe,2026-08-18T10:00:00+05:30
fct_48753d8b,poi_2fc8a8df,history,Yoga Shala was substantially rebuilt in the 17th century; the earlier structure survives only in the foundations.,en-IN,high,4,emb_fact_2fc8a8df,2026-08-18T10:00:00+05:30
fct_c2490501,poi_1dc221bb,trivia,"Thiruvananthapuram Observatory appears on the city's earliest surviving tourist map, misspelled.",en-IN,medium,2,emb_fact_1dc221bb,2026-08-18T10:00:00+05:30
fct_f0ae0d75,poi_7061ac7c,history,Rooftop Live Music was substantially rebuilt in the 16th century; the earlier structure survives only in the foundations.,en-IN,high,4,emb_fact_7061ac7c,2026-08-18T10:00:00+05:30
fct_d3d1a260,poi_7584624c,practical,Allow 150 minutes at Hot Springs. It is busiest between 10:00 and 13:00.,en-IN,medium,4,emb_fact_7584624c,2026-08-18T10:00:00+05:30
fct_267c42d8,poi_986efb66,practical,Allow 60 minutes at Handloom Cooperative. It is busiest between 10:00 and 13:00.,en-IN,high,4,emb_fact_986efb66,2026-08-18T10:00:00+05:30
fct_485035cc,poi_95bca120,history,"Jazz Cellar, Thiruvananthapuram was substantially rebuilt in the 19th century; the earlier structure survives only in the foundations.",en-IN,high,4,emb_fact_95bca120,2026-08-18T10:00:00+05:30
fct_9f9c474a,poi_481e5628,practical,Allow 120 minutes at Cooking Class at Old Town. It is busiest between 10:00 and 13:00.,en-IN,high,5,emb_fact_481e5628,2026-08-18T10:00:00+05:30
fct_e7318b05,poi_2415e02a,etiquette,Footwear is removed before entering the inner area of North Beach; socks are advisable in summer.,en-IN,high,3,emb_fact_2415e02a,2026-08-18T10:00:00+05:30
fct_c2fe8c4e,poi_0b113cd1,etiquette,Footwear is removed before entering the inner area of Wayanad Temple; socks are advisable in summer.,en-IN,high,4,emb_fact_0b113cd1,2026-08-18T10:00:00+05:30
fct_efd910a5,poi_0c5014db,practical,Allow 60 minutes at Lighthouse Beach. It is busiest between 10:00 and 13:00.,en-IN,high,5,emb_fact_0c5014db,2026-08-18T10:00:00+05:30
fct_6cf46ffa,poi_90ae8bdc,trivia,"City Walls Walk appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,3,emb_fact_90ae8bdc,2026-08-18T10:00:00+05:30
fct_40ce168e,poi_6b659eca,etiquette,Footwear is removed before entering the inner area of Hot Springs; socks are advisable in summer.,en-IN,high,3,emb_fact_6b659eca,2026-08-18T10:00:00+05:30
fct_80d6e84d,poi_d2d9d668,practical,Allow 150 minutes at Crocodile Park. It is busiest between 10:00 and 13:00.,en-IN,medium,5,emb_fact_d2d9d668,2026-08-18T10:00:00+05:30
fct_129ffced,poi_ba254651,history,Ayurveda Centre was substantially rebuilt in the 17th century; the earlier structure survives only in the foundations.,en-IN,high,1,emb_fact_ba254651,2026-08-18T10:00:00+05:30
fct_97d55629,poi_df26bbb8,practical,Allow 240 minutes at Hot Springs. It is busiest between 10:00 and 13:00.,en-IN,high,5,emb_fact_df26bbb8,2026-08-18T10:00:00+05:30
fct_28f77cea,poi_3132b4af,history,Wayanad Temple was substantially rebuilt in the 17th century; the earlier structure survives only in the foundations.,en-IN,low,2,emb_fact_3132b4af,2026-08-18T10:00:00+05:30
fct_dc444d61,poi_679c6407,trivia,"Night Food Bazaar appears on the city's earliest surviving tourist map, misspelled.",en-IN,low,5,emb_fact_679c6407,2026-08-18T10:00:00+05:30
fct_eebfea5e,poi_ac60ca43,etiquette,Footwear is removed before entering the inner area of Wayanad Viewpoint; socks are advisable in summer.,en-IN,high,4,emb_fact_ac60ca43,2026-08-18T10:00:00+05:30
fct_bbae6ea8,poi_b5955e68,practical,Allow 45 minutes at Wayanad Fort. It is busiest between 10:00 and 13:00.,en-IN,high,1,emb_fact_b5955e68,2026-08-18T10:00:00+05:30
fct_751e1428,poi_26b3387f,history,Kayaking at Wayanad was substantially rebuilt in the 16th century; the earlier structure survives only in the foundations.,en-IN,high,5,emb_fact_26b3387f,2026-08-18T10:00:00+05:30
fct_b11f2a99,poi_89519140,architecture,"The carved lintel at Crocodile Park is the detail most guides point out, and the only part not restored.",en-IN,medium,1,emb_fact_89519140,2026-08-18T10:00:00+05:30
fct_a9aaf4cd,poi_d029a07e,practical,Allow 45 minutes at Zipline Point. It is busiest between 10:00 and 13:00.,en-IN,high,4,emb_fact_d029a07e,2026-08-18T10:00:00+05:30
fct_5eee4ee3,poi_1e9ed7f1,trivia,"Elephant Camp appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,2,emb_fact_1e9ed7f1,2026-08-18T10:00:00+05:30
fct_67b5baf6,poi_92cf9d43,etiquette,Footwear is removed before entering the inner area of Textile Museum; socks are advisable in summer.,en-IN,medium,5,emb_fact_92cf9d43,2026-08-18T10:00:00+05:30
fct_ecfe8deb,poi_c814b1d0,practical,Allow 150 minutes at Butterfly Reserve. It is busiest between 10:00 and 13:00.,en-IN,high,5,emb_fact_c814b1d0,2026-08-18T10:00:00+05:30
fct_7375bfe9,poi_1d735a17,trivia,"Crocodile Park appears on the city's earliest surviving tourist map, misspelled.",en-IN,medium,2,emb_fact_1d735a17,2026-08-18T10:00:00+05:30
fct_e7a69d81,poi_dbf42d12,trivia,"Hyderabad City Museum appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,5,emb_fact_dbf42d12,2026-08-18T10:00:00+05:30
fct_9e88bb0c,poi_cf0b559b,architecture,"The brass door at Rock Climbing Wall is the detail most guides point out, and the only part not restored.",en-IN,high,2,emb_fact_cf0b559b,2026-08-18T10:00:00+05:30
fct_1837d69e,poi_efeb9acf,history,Yoga Shala was substantially rebuilt in the 18th century; the earlier structure survives only in the foundations.,en-IN,low,1,emb_fact_efeb9acf,2026-08-18T10:00:00+05:30
fct_b76da352,poi_855347dc,trivia,"Hyderabad Bird Sanctuary appears on the city's earliest surviving tourist map, misspelled.",en-IN,medium,3,emb_fact_855347dc,2026-08-18T10:00:00+05:30
fct_a14c3a57,poi_04171cda,architecture,"The brass door at Ayurveda Centre is the detail most guides point out, and the only part not restored.",en-IN,high,3,emb_fact_04171cda,2026-08-18T10:00:00+05:30
fct_2932599e,poi_bd5ad4bb,trivia,"Backwater Channel appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,3,emb_fact_bd5ad4bb,2026-08-18T10:00:00+05:30
fct_1d8198a6,poi_c2b659ff,trivia,"Backwater Channel appears on the city's earliest surviving tourist map, misspelled.",en-IN,low,5,emb_fact_c2b659ff,2026-08-18T10:00:00+05:30
fct_2ef93d2a,poi_6631745a,history,Ridge Lookout was substantially rebuilt in the 19th century; the earlier structure survives only in the foundations.,en-IN,medium,4,emb_fact_6631745a,2026-08-18T10:00:00+05:30
fct_3aa94488,poi_b97083bd,trivia,"Textile Museum appears on the city's earliest surviving tourist map, misspelled.",en-IN,medium,5,emb_fact_b97083bd,2026-08-18T10:00:00+05:30
fct_02db22f0,poi_c7ef2f29,history,Museum of Coins was substantially rebuilt in the 19th century; the earlier structure survives only in the foundations.,en-IN,high,4,emb_fact_c7ef2f29,2026-08-18T10:00:00+05:30
fct_170a022f,poi_f728973d,practical,Allow 120 minutes at Kayaking at Hyderabad. It is busiest between 10:00 and 13:00.,en-IN,medium,3,emb_fact_f728973d,2026-08-18T10:00:00+05:30
fct_d195f198,poi_3c7df950,history,Ayurveda Centre was substantially rebuilt in the 18th century; the earlier structure survives only in the foundations.,en-IN,high,5,emb_fact_3c7df950,2026-08-18T10:00:00+05:30
fct_da06b5f2,poi_16ee7fea,trivia,"Crocodile Park appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,1,emb_fact_16ee7fea,2026-08-18T10:00:00+05:30
fct_6b57d8f3,poi_43fed3a1,trivia,"Cooking Class at Old Town appears on the city's earliest surviving tourist map, misspelled.",en-IN,high,3,emb_fact_43fed3a1,2026-08-18T10:00:00+05:30
fct_a72837c9,poi_13aa9240,trivia,"Ayurveda Centre appears on the city's earliest surviving tourist map, misspelled.",en-IN,medium,1,emb_fact_13aa9240,2026-08-18T10:00:00+05:30
fct_96d5e423,poi_6a074d03,practical,Allow 75 minutes at Hot Springs. It is busiest between 10:00 and 13:00.,en-IN,medium,5,emb_fact_6a074d03,2026-08-18T10:00:00+05:30
fct_5f73596e,poi_697e3901,architecture,"The carved lintel at Crocodile Park is the detail most guides point out, and the only part not restored.",en-IN,low,4,emb_fact_697e3901,2026-08-18T10:00:00+05:30
fct_61c1f2d4,poi_e9a50799,etiquette,Footwear is removed before entering the inner area of City Walls Walk; socks are advisable in summer.,en-IN,high,5,emb_fact_e9a50799,2026-08-18T10:00:00+05:30
fct_ec24b6e7,poi_46ade188,history,Maritime Museum was substantially rebuilt in the 16th century; the earlier structure survives only in the foundations.,en-IN,medium,3,emb_fact_46ade188,2026-08-18T10:00:00+05:30
fct_6187b022,poi_4c2e1d24,history,Visakhapatnam Street Food Lane was substantially rebuilt in the 19th century; the earlier structure survives only in the foundations.,en-IN,high,4,emb_fact_4c2e1d24,2026-08-18T10:00:00+05:30
fct_60551bab,poi_8843e985,practical,Allow 120 minutes at Fishermen's Cove. It is busiest between 10:00 and 13:00.,en-IN,high,4,emb_fact_8843e985,2026-08-18T10:00:00+05:30
fct_148f9081,poi_72868d71,etiquette,Footwear is removed before entering the inner area of Coffee Roastery Tour; socks are advisable in summer.,en-IN,medium,5,emb_fact_72868d71,2026-08-18T10:00:00+05:30
fct_f0f8134e,poi_41fadb4a,etiquette,Footwear is removed before entering the inner area of Visakhapatnam Stepwell; socks are advisable in summer.,en-IN,high,5,emb_fact_41fadb4a,2026-08-18T10:00:00+05:30
fct_71b30795,poi_336acf21,architecture,"The lattice screen at Crocodile Park is the detail most guides point out, and the only part not restored.",en-IN,high,1,emb_fact_336acf21,2026-08-18T10:00:00+05:30
fct_62a38a40,poi_b1aec06c,practical,Allow 180 minutes at Spice Market Walk. It is busiest between 10:00 and 13:00.,en-IN,high,2,emb_fact_b1aec06c,2026-08-18T10:00:00+05:30
fct_6b6259d9,poi_ee54e1e8,etiquette,"Footwear is removed before entering the inner area of Gallery of Modern Art, Visakhapatnam; socks are advisable in summer.",en-IN,high,2,emb_fact_ee54e1e8,2026-08-18T10:00:00+05:30
fct_5dfd1e34,poi_79d8aa6b,etiquette,Footwear is removed before entering the inner area of Water Palace; socks are advisable in summer.,en-IN,low,1,emb_fact_79d8aa6b,2026-08-18T10:00:00+05:30
fct_494069bc,poi_04e07eb8,etiquette,Footwear is removed before entering the inner area of Night Food Bazaar; socks are advisable in summer.,en-IN,low,2,emb_fact_04e07eb8,2026-08-18T10:00:00+05:30
fct_f37970c7,poi_0e67fddb,etiquette,Footwear is removed before entering the inner area of Butterfly Reserve; socks are advisable in summer.,en-IN,high,4,emb_fact_0e67fddb,2026-08-18T10:00:00+05:30
fct_bfdce721,poi_a7aaf961,etiquette,Footwear is removed before entering the inner area of Butterfly Reserve; socks are advisable in summer.,en-IN,high,2,emb_fact_a7aaf961,2026-08-18T10:00:00+05:30
fct_85fb9c2e,poi_9096d3f8,history,Elephant Camp was substantially rebuilt in the 17th century; the earlier structure survives only in the foundations.,en-IN,high,5,emb_fact_9096d3f8,2026-08-18T10:00:00+05:30
fct_672e2bfb,poi_c0f909cd,practical,Allow 180 minutes at Hilltop Shrine. It is busiest between 10:00 and 13:00.,en-IN,high,1,emb_fact_c0f909cd,2026-08-18T10:00:00+05:30
fct_cc103c79,poi_9cf22283,practical,Allow 75 minutes at Spice Market Walk. It is busiest between 10:00 and 13:00.,en-IN,high,3,emb_fact_9cf22283,2026-08-18T10:00:00+05:30
fct_b3739688,poi_d4ce5bf9,history,Ayurveda Centre was substantially rebuilt in the 19th century; the earlier structure survives only in the foundations.,en-IN,high,4,emb_fact_d4ce5bf9,2026-08-18T10:00:00+05:30
fct_9e255e28,poi_f10b95a4,history,Butterfly Reserve was substantially rebuilt in the 16th century; the earlier structure survives only in the foundations.,en-IN,high,4,emb_fact_f10b95a4,2026-08-18T10:00:00+05:30
fct_8e3e6b74,poi_5e03114d,trivia,"Yoga Shala appears on the city's earliest surviving tourist map, misspelled.",en-IN,low,1,emb_fact_5e03114d,2026-08-18T10:00:00+05:30
fct_a6117fa7,poi_a15c1505,trivia,"Water Palace appears on the city's earliest surviving tourist map, misspelled.",en-IN,low,5,emb_fact_a15c1505,2026-08-18T10:00:00+05:30
fct_96fe36bb,poi_2c78a2a6,practical,Allow 120 minutes at Quiet Bay. It is busiest between 10:00 and 13:00.,en-IN,high,5,emb_fact_2c78a2a6,2026-08-18T10:00:00+05:30
fct_00e3630b,poi_0893c875,history,Maritime Museum was substantially rebuilt in the 19th century; the earlier structure survives only in the foundations.,en-IN,low,4,emb_fact_0893c875,2026-08-18T10:00:00+05:30
fct_c3529f7c,poi_c26e3e3e,practical,Allow 75 minutes at Blue Pottery Workshop. It is busiest between 10:00 and 13:00.,en-IN,high,4,emb_fact_c26e3e3e,2026-08-18T10:00:00+05:30
fct_7128a9c5,poi_ba5291a4,practical,Allow 180 minutes at Hot Springs. It is busiest between 10:00 and 13:00.,en-IN,high,2,emb_fact_ba5291a4,2026-08-18T10:00:00+05:30
