chunk_id,city_id,poi_id,section,title,body,language,token_estimate,source_label,embedding_ref,seasonal_relevance,updated_at
kbc_357bba14,,poi_7ec7da38,culture,Ridge Lookout — visitor notes,"Ridge Lookout sits in Guwahati and takes about 240 minutes to see properly. Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the inscription on the rear terrace is easy to miss from the main path. Photography is permitted except in the inner chamber.",en-IN,63,KV Place Guide / Guwahati / Ridge Lookout,emb_place_357bba14,post_monsoon,2026-08-18T10:00:00+05:30
kbc_16d7051f,,poi_26a8c93c,practical,Hot Air Balloon Field — visitor notes,"Hot Air Balloon Field sits in Mumbai and takes about 240 minutes to see properly. The lattice screen is the reason most people come, but the colonnade behind it is quieter and arguably better. The nearest usable toilets are across the road, not on site.",en-IN,58,KV Place Guide / Mumbai / Hot Air Balloon Field,emb_place_16d7051f,winter,2026-08-18T10:00:00+05:30
kbc_afd9ccd7,,poi_71db86db,history,Ayurveda Centre — visitor notes,"Ayurveda Centre sits in Guwahati and takes about 75 minutes to see properly. The step-well geometry is the reason most people come, but the rear terrace behind it is quieter and arguably better. A guide is worth it here — the signage explains almost nothing.",en-IN,58,KV Place Guide / Guwahati / Ayurveda Centre,emb_place_afd9ccd7,post_monsoon,2026-08-18T10:00:00+05:30
kbc_8924671e,,poi_84c56970,practical,Spice Market Walk — visitor notes,"Spice Market Walk sits in Jodhpur and takes about 120 minutes to see properly. Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps. Entry is straightforward; queues build after eleven.",en-IN,52,KV Place Guide / Jodhpur / Spice Market Walk,emb_place_8924671e,,2026-08-18T10:00:00+05:30
kbc_3133e975,,poi_e98d21dd,seasonal,Elephant Camp — visitor notes,"Elephant Camp sits in Panaji and takes about 150 minutes to see properly. Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps. The nearest usable toilets are across the road, not on site.",en-IN,55,KV Place Guide / Panaji / Elephant Camp,emb_place_3133e975,,2026-08-18T10:00:00+05:30
kbc_8d43982f,,poi_4fae986a,history,City Walls Walk — visitor notes,"City Walls Walk sits in Bhubaneswar and takes about 180 minutes to see properly. Restored in the 1990s with mixed results — the north courtyard is authentic, the inscription is not. A guide is worth it here — the signage explains almost nothing.",en-IN,55,KV Place Guide / Bhubaneswar / City Walls Walk,emb_place_8d43982f,winter,2026-08-18T10:00:00+05:30
kbc_57ceb21c,,poi_a1337353,culture,Rooftop Live Music — visitor notes,"Rooftop Live Music sits in Kandy and takes about 75 minutes to see properly. Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps. Entry is straightforward; queues build after eleven.",en-IN,52,KV Place Guide / Kandy / Rooftop Live Music,emb_place_57ceb21c,,2026-08-18T10:00:00+05:30
kbc_5e7fbbe6,,poi_23cb8612,seasonal,Fishermen's Cove — visitor notes,"Fishermen's Cove sits in Kuala Lumpur and takes about 75 minutes to see properly. Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps. The nearest usable toilets are across the road, not on site.",en-IN,57,KV Place Guide / Kuala Lumpur / Fishermen's Cove,emb_place_5e7fbbe6,,2026-08-18T10:00:00+05:30
kbc_0e507699,,poi_01a95571,practical,Yoga Shala — visitor notes,"Yoga Shala sits in Kathmandu and takes about 120 minutes to see properly. Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence. A guide is worth it here — the signage explains almost nothing.",en-IN,58,KV Place Guide / Kathmandu / Yoga Shala,emb_place_0e507699,,2026-08-18T10:00:00+05:30
kbc_4b6224fc,,poi_a1b45daa,seasonal,Cliff Walk — visitor notes,"Cliff Walk sits in Mumbai and takes about 90 minutes to see properly. Restored in the 1990s with mixed results — the colonnade is authentic, the carved lintel is not. A guide is worth it here — the signage explains almost nothing.",en-IN,54,KV Place Guide / Mumbai / Cliff Walk,emb_place_4b6224fc,,2026-08-18T10:00:00+05:30
kbc_c7560fb3,,poi_d158bf55,history,Leh Bird Sanctuary — visitor notes,"Leh Bird Sanctuary sits in Leh and takes about 150 minutes to see properly. Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the carved lintel on the north courtyard is easy to miss from the main path. A guide is worth it here — the signage explains almost nothing.",en-IN,71,KV Place Guide / Leh / Leh Bird Sanctuary,emb_place_c7560fb3,summer,2026-08-18T10:00:00+05:30
kbc_e63bcffa,,poi_856c354e,culture,North Beach — visitor notes,"North Beach sits in Ooty and takes about 60 minutes to see properly. Restored in the 1990s with mixed results — the riverside steps is authentic, the lattice screen is not. Entry is straightforward; queues build after eleven.",en-IN,49,KV Place Guide / Ooty / North Beach,emb_place_e63bcffa,,2026-08-18T10:00:00+05:30
kbc_f62ec42d,,poi_5bfdc682,practical,Kochi Lake — visitor notes,"Kochi Lake sits in Kochi and takes about 180 minutes to see properly. The mirror work is the reason most people come, but the riverside steps behind it is quieter and arguably better. Entry is straightforward; queues build after eleven.",en-IN,52,KV Place Guide / Kochi / Kochi Lake,emb_place_f62ec42d,winter,2026-08-18T10:00:00+05:30
kbc_a29c39a2,,poi_3f6cade0,culture,Hot Springs — visitor notes,"Hot Springs sits in Kolkata and takes about 120 minutes to see properly. Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence. There is shade at the entrance but very little inside.",en-IN,55,KV Place Guide / Kolkata / Hot Springs,emb_place_a29c39a2,,2026-08-18T10:00:00+05:30
kbc_8e9019f7,,poi_51f80251,culture,Ayurveda Centre — visitor notes,"Ayurveda Centre sits in Jaisalmer and takes about 75 minutes to see properly. Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps. Photography is permitted except in the inner chamber.",en-IN,52,KV Place Guide / Jaisalmer / Ayurveda Centre,emb_place_8e9019f7,,2026-08-18T10:00:00+05:30
kbc_3f759b39,,poi_781c5215,history,Colombo Viewpoint — visitor notes,"Colombo Viewpoint sits in Colombo and takes about 150 minutes to see properly. Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence. The nearest usable toilets are across the road, not on site.",en-IN,57,KV Place Guide / Colombo / Colombo Viewpoint,emb_place_3f759b39,,2026-08-18T10:00:00+05:30
kbc_098b7a6b,,poi_49b7b32e,history,Kayaking at Kochi — visitor notes,"Kayaking at Kochi sits in Kochi and takes about 75 minutes to see properly. The step-well geometry is the reason most people come, but the rear terrace behind it is quieter and arguably better. Entry is straightforward; queues build after eleven.",en-IN,53,KV Place Guide / Kochi / Kayaking at Kochi,emb_place_098b7a6b,winter,2026-08-18T10:00:00+05:30
kbc_7555f702,,poi_d8cb0fe2,history,Quiet Bay — visitor notes,"Quiet Bay sits in Munnar and takes about 150 minutes to see properly. The carved lintel is the reason most people come, but the upper gallery behind it is quieter and arguably better. Entry is straightforward; queues build after eleven.",en-IN,52,KV Place Guide / Munnar / Quiet Bay,emb_place_7555f702,winter,2026-08-18T10:00:00+05:30
kbc_ed63f44c,,poi_fd385481,culture,Maritime Museum — visitor notes,"Maritime Museum sits in Bhubaneswar and takes about 90 minutes to see properly. Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the inscription on the inner sanctum approach is easy to miss from the main path. A guide is worth it here — the signage explains almost nothing.",en-IN,70,KV Place Guide / Bhubaneswar / Maritime Museum,emb_place_ed63f44c,,2026-08-18T10:00:00+05:30
kbc_cc0dadf5,,poi_9ffc7df5,history,Hot Springs — visitor notes,"Hot Springs sits in Pondicherry and takes about 90 minutes to see properly. Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the lattice screen on the north courtyard is easy to miss from the main path. A guide is worth it here — the signage explains almost nothing.",en-IN,70,KV Place Guide / Pondicherry / Hot Springs,emb_place_cc0dadf5,,2026-08-18T10:00:00+05:30
kbc_25e6aeea,,poi_dc06d66e,practical,Handloom Cooperative — visitor notes,"Handloom Cooperative sits in Madurai and takes about 90 minutes to see properly. The inscription is the reason most people come, but the rear terrace behind it is quieter and arguably better. The nearest usable toilets are across the road, not on site.",en-IN,55,KV Place Guide / Madurai / Handloom Cooperative,emb_place_25e6aeea,,2026-08-18T10:00:00+05:30
kbc_1a7763e4,,poi_93980121,culture,Puppet Museum — visitor notes,Puppet Museum sits in Nainital and takes about 240 minutes to see properly. Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely. Photography is permitted except in the inner chamber.,en-IN,53,KV Place Guide / Nainital / Puppet Museum,emb_place_1a7763e4,,2026-08-18T10:00:00+05:30
kbc_2f457bc7,,poi_0c84f287,practical,Nainital Bazaar — visitor notes,"Nainital Bazaar sits in Nainital and takes about 45 minutes to see properly. Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence. Entry is straightforward; queues build after eleven.",en-IN,52,KV Place Guide / Nainital / Nainital Bazaar,emb_place_2f457bc7,summer,2026-08-18T10:00:00+05:30
kbc_748287a2,,poi_2fc8a8df,seasonal,Yoga Shala — visitor notes,"Yoga Shala sits in Thiruvananthapuram and takes about 180 minutes to see properly. Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps. There is shade at the entrance but very little inside.",en-IN,54,KV Place Guide / Thiruvananthapuram / Yoga Shala,emb_place_748287a2,,2026-08-18T10:00:00+05:30
kbc_57ab6977,,poi_ee4e06ed,seasonal,Kochi Street Food Lane — visitor notes,"Kochi Street Food Lane sits in Kochi and takes about 240 minutes to see properly. The carved lintel is the reason most people come, but the riverside steps behind it is quieter and arguably better. A guide is worth it here — the signage explains almost nothing.",en-IN,61,KV Place Guide / Kochi / Kochi Street Food Lane,emb_place_57ab6977,,2026-08-18T10:00:00+05:30
kbc_9d9667b4,,poi_4354eb74,history,Backwater Channel — visitor notes,"Backwater Channel sits in Hampi and takes about 120 minutes to see properly. Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the inscription on the upper gallery is easy to miss from the main path. A guide is worth it here — the signage explains almost nothing.",en-IN,68,KV Place Guide / Hampi / Backwater Channel,emb_place_9d9667b4,winter,2026-08-18T10:00:00+05:30
kbc_5b8542db,,poi_bf53b848,history,Hilltop Shrine — visitor notes,"Hilltop Shrine sits in Hampi and takes about 45 minutes to see properly. The step-well geometry is the reason most people come, but the rear terrace behind it is quieter and arguably better. The nearest usable toilets are across the road, not on site.",en-IN,57,KV Place Guide / Hampi / Hilltop Shrine,emb_place_5b8542db,,2026-08-18T10:00:00+05:30
kbc_52da5a06,,poi_a7c6fce8,practical,Hot Springs — visitor notes,"Hot Springs sits in Bhuj and takes about 75 minutes to see properly. The fresco panel is the reason most people come, but the riverside steps behind it is quieter and arguably better. There is shade at the entrance but very little inside.",en-IN,55,KV Place Guide / Bhuj / Hot Springs,emb_place_52da5a06,winter,2026-08-18T10:00:00+05:30
kbc_09bf3d21,,poi_a1498a91,practical,Watchtower Terrace — visitor notes,"Watchtower Terrace sits in Pokhara and takes about 90 minutes to see properly. The tile mosaic is the reason most people come, but the rear terrace behind it is quieter and arguably better. A guide is worth it here — the signage explains almost nothing.",en-IN,58,KV Place Guide / Pokhara / Watchtower Terrace,emb_place_09bf3d21,autumn,2026-08-18T10:00:00+05:30
kbc_6f5d1e7e,,poi_ee7caee8,seasonal,Spice Market Walk — visitor notes,"Spice Market Walk sits in Panaji and takes about 75 minutes to see properly. Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps. Photography is permitted except in the inner chamber.",en-IN,53,KV Place Guide / Panaji / Spice Market Walk,emb_place_6f5d1e7e,winter,2026-08-18T10:00:00+05:30
kbc_71eeba82,,poi_b2db71d0,seasonal,Cliff Walk — visitor notes,"Cliff Walk sits in Leh and takes about 60 minutes to see properly. Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the mirror work on the colonnade is easy to miss from the main path. Photography is permitted except in the inner chamber.",en-IN,63,KV Place Guide / Leh / Cliff Walk,emb_place_71eeba82,,2026-08-18T10:00:00+05:30
kbc_9a2463f5,,poi_13aa9240,history,Ayurveda Centre — visitor notes,"Ayurveda Centre sits in Visakhapatnam and takes about 75 minutes to see properly. Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence. There is shade at the entrance but very little inside.",en-IN,55,KV Place Guide / Visakhapatnam / Ayurveda Centre,emb_place_9a2463f5,,2026-08-18T10:00:00+05:30
kbc_04ff1c8c,,poi_7b31701e,seasonal,Quiet Bay — visitor notes,"Quiet Bay sits in Guwahati and takes about 90 minutes to see properly. The brass door is the reason most people come, but the colonnade behind it is quieter and arguably better. Entry is straightforward; queues build after eleven.",en-IN,50,KV Place Guide / Guwahati / Quiet Bay,emb_place_04ff1c8c,,2026-08-18T10:00:00+05:30
kbc_68e43e89,,poi_cf73dddb,seasonal,Hilltop Shrine — visitor notes,"Hilltop Shrine sits in Panaji and takes about 45 minutes to see properly. Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the mirror work on the rear terrace is easy to miss from the main path. The nearest usable toilets are across the road, not on site.",en-IN,68,KV Place Guide / Panaji / Hilltop Shrine,emb_place_68e43e89,,2026-08-18T10:00:00+05:30
kbc_a1db9ecc,,poi_c8feccee,culture,Ridge Lookout — visitor notes,Ridge Lookout sits in Thimphu and takes about 180 minutes to see properly. Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely. There is shade at the entrance but very little inside.,en-IN,55,KV Place Guide / Thimphu / Ridge Lookout,emb_place_a1db9ecc,,2026-08-18T10:00:00+05:30
kbc_5505563e,,poi_95bca120,history,"Jazz Cellar, Thiruvananthapuram — visitor notes","Jazz Cellar, Thiruvananthapuram sits in Thiruvananthapuram and takes about 180 minutes to see properly. Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence. A guide is worth it here — the signage explains almost nothing.",en-IN,59,"KV Place Guide / Thiruvananthapuram / Jazz Cellar, Thiruvananthapuram",emb_place_5505563e,winter,2026-08-18T10:00:00+05:30
kbc_43cf2e9f,,poi_a79ecb61,culture,Backwater Channel — visitor notes,"Backwater Channel sits in Nainital and takes about 180 minutes to see properly. Restored in the 1990s with mixed results — the riverside steps is authentic, the fresco panel is not. The nearest usable toilets are across the road, not on site.",en-IN,54,KV Place Guide / Nainital / Backwater Channel,emb_place_43cf2e9f,,2026-08-18T10:00:00+05:30
kbc_64901d6f,,poi_38dfbd85,seasonal,Watchtower Terrace — visitor notes,"Watchtower Terrace sits in Singapore and takes about 75 minutes to see properly. Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence. There is shade at the entrance but very little inside.",en-IN,55,KV Place Guide / Singapore / Watchtower Terrace,emb_place_64901d6f,,2026-08-18T10:00:00+05:30
kbc_c0fdf244,,poi_e784aeca,seasonal,Night Food Bazaar — visitor notes,"Night Food Bazaar sits in Pokhara and takes about 180 minutes to see properly. Restored in the 1990s with mixed results — the riverside steps is authentic, the lattice screen is not. A guide is worth it here — the signage explains almost nothing.",en-IN,57,KV Place Guide / Pokhara / Night Food Bazaar,emb_place_c0fdf244,,2026-08-18T10:00:00+05:30
kbc_70b581fe,,poi_7dcd447d,practical,Yoga Shala — visitor notes,"Yoga Shala sits in Ooty and takes about 180 minutes to see properly. Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the carved lintel on the upper gallery is easy to miss from the main path. Entry is straightforward; queues build after eleven.",en-IN,63,KV Place Guide / Ooty / Yoga Shala,emb_place_70b581fe,summer,2026-08-18T10:00:00+05:30
kbc_b557d5e1,,poi_5afd21b6,practical,Panaji City Museum — visitor notes,"Panaji City Museum sits in Panaji and takes about 60 minutes to see properly. The fresco panel is the reason most people come, but the north courtyard behind it is quieter and arguably better. A guide is worth it here — the signage explains almost nothing.",en-IN,59,KV Place Guide / Panaji / Panaji City Museum,emb_place_b557d5e1,winter,2026-08-18T10:00:00+05:30
kbc_e470505e,,poi_140f82f9,history,Ayurveda Centre — visitor notes,"Ayurveda Centre sits in Pondicherry and takes about 120 minutes to see properly. Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the fresco panel on the upper gallery is easy to miss from the main path. The nearest usable toilets are across the road, not on site.",en-IN,68,KV Place Guide / Pondicherry / Ayurveda Centre,emb_place_e470505e,winter,2026-08-18T10:00:00+05:30
kbc_f0054839,,poi_6b659eca,culture,Hot Springs — visitor notes,"Hot Springs sits in Wayanad and takes about 45 minutes to see properly. Restored in the 1990s with mixed results — the upper gallery is authentic, the lattice screen is not. A guide is worth it here — the signage explains almost nothing.",en-IN,55,KV Place Guide / Wayanad / Hot Springs,emb_place_f0054839,post_monsoon,2026-08-18T10:00:00+05:30
kbc_cfaae839,,poi_1153b6f1,history,Ayurveda Centre — visitor notes,"Ayurveda Centre sits in Agra and takes about 180 minutes to see properly. Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence. Entry is straightforward; queues build after eleven.",en-IN,52,KV Place Guide / Agra / Ayurveda Centre,emb_place_cfaae839,,2026-08-18T10:00:00+05:30
kbc_ee443e32,,poi_01e251e5,history,Hot Springs — visitor notes,"Hot Springs sits in Gokarna and takes about 60 minutes to see properly. The carved lintel is the reason most people come, but the inner sanctum approach behind it is quieter and arguably better. Entry is straightforward; queues build after eleven.",en-IN,53,KV Place Guide / Gokarna / Hot Springs,emb_place_ee443e32,winter,2026-08-18T10:00:00+05:30
kbc_485444d2,,poi_6b17511e,culture,Night Food Bazaar — visitor notes,"Night Food Bazaar sits in Leh and takes about 180 minutes to see properly. Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps. Photography is permitted except in the inner chamber.",en-IN,53,KV Place Guide / Leh / Night Food Bazaar,emb_place_485444d2,,2026-08-18T10:00:00+05:30
kbc_bc8a0c75,,poi_36344a67,history,Night Food Bazaar — visitor notes,"Night Food Bazaar sits in Zurich and takes about 120 minutes to see properly. Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence. Entry is straightforward; queues build after eleven.",en-IN,53,KV Place Guide / Zurich / Night Food Bazaar,emb_place_bc8a0c75,,2026-08-18T10:00:00+05:30
kbc_32d22ee9,,poi_21a4922d,practical,Quiet Bay — visitor notes,"Quiet Bay sits in Rishikesh and takes about 45 minutes to see properly. Restored in the 1990s with mixed results — the colonnade is authentic, the lattice screen is not. Entry is straightforward; queues build after eleven.",en-IN,48,KV Place Guide / Rishikesh / Quiet Bay,emb_place_32d22ee9,spring,2026-08-18T10:00:00+05:30
kbc_df1478ad,,poi_0b3e375a,practical,Hot Springs — visitor notes,"Hot Springs sits in Jaipur and takes about 240 minutes to see properly. Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps. Entry is straightforward; queues build after eleven.",en-IN,50,KV Place Guide / Jaipur / Hot Springs,emb_place_df1478ad,,2026-08-18T10:00:00+05:30
kbc_23d60f46,,poi_9380220d,seasonal,Riverside Lounge — visitor notes,"Riverside Lounge sits in Pondicherry and takes about 90 minutes to see properly. Restored in the 1990s with mixed results — the rear terrace is authentic, the inscription is not. Entry is straightforward; queues build after eleven.",en-IN,48,KV Place Guide / Pondicherry / Riverside Lounge,emb_place_23d60f46,winter,2026-08-18T10:00:00+05:30
kbc_6d19f7f8,,poi_9ebb50cc,history,Jain Temple Complex — visitor notes,"Jain Temple Complex sits in Kyoto and takes about 150 minutes to see properly. The brass door is the reason most people come, but the inner sanctum approach behind it is quieter and arguably better. Photography is permitted except in the inner chamber.",en-IN,55,KV Place Guide / Kyoto / Jain Temple Complex,emb_place_6d19f7f8,spring,2026-08-18T10:00:00+05:30
kbc_1772a12f,,poi_3ce3c3f2,seasonal,Antique Lane — visitor notes,"Antique Lane sits in Madurai and takes about 180 minutes to see properly. Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps. A guide is worth it here — the signage explains almost nothing.",en-IN,57,KV Place Guide / Madurai / Antique Lane,emb_place_1772a12f,,2026-08-18T10:00:00+05:30
kbc_31b50b13,,poi_3dd6c5b0,practical,Puppet Museum — visitor notes,"Puppet Museum sits in Nainital and takes about 150 minutes to see properly. Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence. A guide is worth it here — the signage explains almost nothing.",en-IN,58,KV Place Guide / Nainital / Puppet Museum,emb_place_31b50b13,,2026-08-18T10:00:00+05:30
kbc_7c2b5911,,poi_9daf754e,history,Night Food Bazaar — visitor notes,"Night Food Bazaar sits in Kochi and takes about 75 minutes to see properly. Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence. There is shade at the entrance but very little inside.",en-IN,57,KV Place Guide / Kochi / Night Food Bazaar,emb_place_7c2b5911,,2026-08-18T10:00:00+05:30
kbc_12d2d7dc,,poi_f6726145,practical,Pune Observatory — visitor notes,"Pune Observatory sits in Pune and takes about 60 minutes to see properly. Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the lattice screen on the inner sanctum approach is easy to miss from the main path. Photography is permitted except in the inner chamber.",en-IN,66,KV Place Guide / Pune / Pune Observatory,emb_place_12d2d7dc,,2026-08-18T10:00:00+05:30
kbc_2def5580,,poi_a42d04ae,history,Riverside Lounge — visitor notes,"Riverside Lounge sits in Manali and takes about 120 minutes to see properly. Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence. Photography is permitted except in the inner chamber.",en-IN,53,KV Place Guide / Manali / Riverside Lounge,emb_place_2def5580,summer,2026-08-18T10:00:00+05:30
kbc_0a7290ac,,poi_ca1e63bc,history,Sunset Point — visitor notes,"Sunset Point sits in Pune and takes about 240 minutes to see properly. Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the step-well geometry on the north courtyard is easy to miss from the main path. Photography is permitted except in the inner chamber.",en-IN,65,KV Place Guide / Pune / Sunset Point,emb_place_0a7290ac,,2026-08-18T10:00:00+05:30
kbc_f92d9cc3,,poi_444a594d,culture,Lighthouse Beach — visitor notes,"Lighthouse Beach sits in Puri and takes about 150 minutes to see properly. Restored in the 1990s with mixed results — the inner sanctum approach is authentic, the brass door is not. The nearest usable toilets are across the road, not on site.",en-IN,55,KV Place Guide / Puri / Lighthouse Beach,emb_place_f92d9cc3,,2026-08-18T10:00:00+05:30
kbc_f375318c,,poi_6d8ec0be,culture,Ayurveda Centre — visitor notes,Ayurveda Centre sits in Nainital and takes about 180 minutes to see properly. Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely. Photography is permitted except in the inner chamber.,en-IN,53,KV Place Guide / Nainital / Ayurveda Centre,emb_place_f375318c,summer,2026-08-18T10:00:00+05:30
kbc_e7355b40,,poi_8ea44859,seasonal,Hot Springs — visitor notes,"Hot Springs sits in Thanjavur and takes about 45 minutes to see properly. The lattice screen is the reason most people come, but the inner sanctum approach behind it is quieter and arguably better. Photography is permitted except in the inner chamber.",en-IN,54,KV Place Guide / Thanjavur / Hot Springs,emb_place_e7355b40,,2026-08-18T10:00:00+05:30
kbc_c9f0bb53,,poi_8c370a2f,culture,Rock Garden — visitor notes,"Rock Garden sits in Jodhpur and takes about 180 minutes to see properly. Restored in the 1990s with mixed results — the upper gallery is authentic, the lattice screen is not. The nearest usable toilets are across the road, not on site.",en-IN,54,KV Place Guide / Jodhpur / Rock Garden,emb_place_c9f0bb53,,2026-08-18T10:00:00+05:30
kbc_1e98b1c3,,poi_ec5a00fb,culture,Backwater Channel — visitor notes,"Backwater Channel sits in Thimphu and takes about 120 minutes to see properly. Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps. The nearest usable toilets are across the road, not on site.",en-IN,55,KV Place Guide / Thimphu / Backwater Channel,emb_place_1e98b1c3,spring,2026-08-18T10:00:00+05:30
kbc_c94af5cf,,poi_c814b1d0,history,Butterfly Reserve — visitor notes,"Butterfly Reserve sits in Hyderabad and takes about 150 minutes to see properly. The inscription is the reason most people come, but the riverside steps behind it is quieter and arguably better. The nearest usable toilets are across the road, not on site.",en-IN,55,KV Place Guide / Hyderabad / Butterfly Reserve,emb_place_c94af5cf,winter,2026-08-18T10:00:00+05:30
kbc_4e9d49d9,,poi_18500e1c,seasonal,Riverside Lounge — visitor notes,"Riverside Lounge sits in Singapore and takes about 60 minutes to see properly. Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps. Photography is permitted except in the inner chamber.",en-IN,52,KV Place Guide / Singapore / Riverside Lounge,emb_place_4e9d49d9,,2026-08-18T10:00:00+05:30
kbc_f8537004,,poi_ebbd9619,practical,"Jazz Cellar, Abu Dhabi — visitor notes","Jazz Cellar, Abu Dhabi sits in Abu Dhabi and takes about 240 minutes to see properly. Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely. Entry is straightforward; queues build after eleven.",en-IN,55,"KV Place Guide / Abu Dhabi / Jazz Cellar, Abu Dhabi",emb_place_f8537004,,2026-08-18T10:00:00+05:30
kbc_d1e18c3d,,poi_a666cab4,practical,Alleppey Bazaar — visitor notes,"Alleppey Bazaar sits in Alleppey and takes about 45 minutes to see properly. Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps. A guide is worth it here — the signage explains almost nothing.",en-IN,57,KV Place Guide / Alleppey / Alleppey Bazaar,emb_place_d1e18c3d,,2026-08-18T10:00:00+05:30
kbc_86d0ee6d,,poi_3a505801,culture,Bhubaneswar Observatory — visitor notes,Bhubaneswar Observatory sits in Bhubaneswar and takes about 240 minutes to see properly. Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely. Entry is straightforward; queues build after eleven.,en-IN,52,KV Place Guide / Bhubaneswar / Bhubaneswar Observatory,emb_place_86d0ee6d,,2026-08-18T10:00:00+05:30
kbc_e86d572b,,poi_e698d1f2,history,North Beach — visitor notes,North Beach sits in Agra and takes about 240 minutes to see properly. Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely. There is shade at the entrance but very little inside.,en-IN,55,KV Place Guide / Agra / North Beach,emb_place_e86d572b,winter,2026-08-18T10:00:00+05:30
kbc_f751f3c5,,poi_9d9e5117,history,Sunset Point — visitor notes,Sunset Point sits in Darjeeling and takes about 150 minutes to see properly. Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely. Photography is permitted except in the inner chamber.,en-IN,53,KV Place Guide / Darjeeling / Sunset Point,emb_place_f751f3c5,spring,2026-08-18T10:00:00+05:30
kbc_a308a335,,poi_80512660,culture,Butterfly Reserve — visitor notes,"Butterfly Reserve sits in Dubai and takes about 75 minutes to see properly. Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps. The nearest usable toilets are across the road, not on site.",en-IN,55,KV Place Guide / Dubai / Butterfly Reserve,emb_place_a308a335,,2026-08-18T10:00:00+05:30
kbc_a286286f,,poi_a03d90a4,seasonal,Quiet Bay — visitor notes,"Quiet Bay sits in Munnar and takes about 150 minutes to see properly. Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence. There is shade at the entrance but very little inside.",en-IN,55,KV Place Guide / Munnar / Quiet Bay,emb_place_a286286f,,2026-08-18T10:00:00+05:30
kbc_30245f79,,poi_2bb93f07,practical,Rooftop Live Music — visitor notes,Rooftop Live Music sits in Bhubaneswar and takes about 90 minutes to see properly. Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely. A guide is worth it here — the signage explains almost nothing.,en-IN,59,KV Place Guide / Bhubaneswar / Rooftop Live Music,emb_place_30245f79,,2026-08-18T10:00:00+05:30
kbc_5dbb7ab1,,poi_9096d3f8,seasonal,Elephant Camp — visitor notes,"Elephant Camp sits in Tirupati and takes about 150 minutes to see properly. Restored in the 1990s with mixed results — the rear terrace is authentic, the carved lintel is not. The nearest usable toilets are across the road, not on site.",en-IN,54,KV Place Guide / Tirupati / Elephant Camp,emb_place_5dbb7ab1,,2026-08-18T10:00:00+05:30
kbc_a25617b3,,poi_29010ad1,culture,Great Mosque of Lucknow — visitor notes,"Great Mosque of Lucknow sits in Lucknow and takes about 90 minutes to see properly. Restored in the 1990s with mixed results — the north courtyard is authentic, the fresco panel is not. Entry is straightforward; queues build after eleven.",en-IN,52,KV Place Guide / Lucknow / Great Mosque of Lucknow,emb_place_a25617b3,,2026-08-18T10:00:00+05:30
